,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No Service,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
7003,1,0,0,0,-0.2591635311019461,0,0,0,0,1,1,0,0,0,-0.9603558768668572,-0.5543509058972474,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3849,0,0,1,0,1.0450847685425362,1,1,1,1,1,0,1,1,1,1.4850150239634106,1.702463755459721,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6080,1,0,0,0,-1.2781075151991979,0,0,1,0,0,0,0,0,0,-1.1610952791738194,-0.9917862288236536,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4812,0,0,0,0,-0.9520454402880774,1,0,0,1,0,1,1,0,0,0.051636151292208804,-0.7314531702508624,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1121,0,0,0,0,0.7190226936314156,1,1,1,0,1,1,1,1,1,0.5908122318687604,0.8364713547287532,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3819,1,0,0,0,0.5559916561758553,0,0,1,0,0,0,0,0,1,-1.1262562093519501,-0.3486752323053394,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5447,0,0,0,0,-1.1965919964714178,1,0,0,0,0,0,0,0,0,-0.6617352783936902,-0.9396403077233915,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6782,0,0,0,0,-0.8705299215602972,1,0,0,1,0,0,0,0,0,-0.4510418561376223,-0.77084349848376,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1024,1,0,0,0,0.18917182190084467,1,0,0,0,0,0,0,0,1,0.1876744239299847,0.11995511566456948,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5696,1,0,1,0,-0.42219456855750637,1,0,1,0,0,1,0,0,1,-0.34818364999686474,-0.4969837835714839,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4483,1,0,1,0,1.4119046028175468,1,1,1,1,1,1,1,1,0,-1.2971335518115956,-0.21843159667173173,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5506,1,0,0,0,-1.2781075151991979,1,0,1,1,1,1,1,1,0,-1.4763059108954957,-0.9959720019580219,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4252,0,0,0,0,-0.5444678466491766,1,1,0,0,1,0,0,0,1,-0.28514152365252954,-0.5493279781360054,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2795,0,1,0,0,-0.9520454402880774,1,1,0,0,0,0,0,0,1,0.32703070321746275,-0.7304177421597292,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
416,1,0,1,0,1.534177880909217,1,1,0,1,1,1,0,1,1,1.1283293091204611,2.0172118647793,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2827,1,0,0,0,-1.2781075151991979,1,0,0,1,0,0,0,0,1,-0.48256291930979006,-0.9827758013923028,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4828,0,0,0,0,0.2706873406286248,0,0,0,1,1,1,0,0,0,-0.7828425211078079,-0.30119975280763567,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2629,1,0,0,0,-1.2373497558353077,1,0,0,0,0,0,0,0,0,0.19928744720394148,-0.9428787743062976,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3341,0,1,0,0,0.6782649342675255,1,0,0,0,0,0,0,0,0,-0.6932563415658579,-0.07693043434516511,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
564,1,0,0,0,-1.0335609590158574,1,0,0,0,1,1,1,0,0,-0.013064978376977484,-0.8083832743835684,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1224,1,0,1,1,-1.2781075151991979,1,0,0,0,0,0,0,0,1,-0.6252372052469698,-0.9846704144952274,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
142,0,0,1,0,1.1673580466342064,1,1,0,1,0,0,1,1,1,1.2063024653884546,1.6261064413348758,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3942,1,0,0,0,-1.2781075151991979,1,0,0,0,0,0,0,0,1,-0.7231184014131746,-0.9859702072053733,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2271,0,1,0,0,0.3114450999925149,1,0,0,0,0,0,1,1,1,0.8910918336667782,0.6137441632105236,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2531,0,0,1,0,1.5749356402731072,1,1,1,1,1,1,1,1,1,-1.335290628283167,-0.26394637191175774,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2004,1,0,0,0,-0.34067904982972624,1,1,0,0,1,0,1,0,1,0.8346857206218466,-0.05093458014224614,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1194,0,0,0,0,-0.748256643468627,1,0,0,1,0,0,0,0,0,-0.47260889936068434,-0.6676091147592869,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6965,0,1,1,0,1.1673580466342064,1,1,1,1,1,1,0,0,1,0.9790190098838776,1.5927083777996003,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1756,0,1,0,0,0.47447613744807515,1,0,0,0,1,1,1,1,0,0.33698472316656825,0.4350557111428323,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
497,0,0,1,0,1.534177880909217,1,0,1,1,1,1,1,1,0,-1.4895779374943035,-0.38905692785953466,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3477,0,0,0,0,-0.5852256060130667,1,1,0,0,0,0,0,0,1,0.3137586766186556,-0.4119244674041363,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6885,1,0,0,1,-0.8297721621964071,1,1,0,0,0,0,0,0,1,0.300486650019848,-0.6209267291186212,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3315,1,1,1,0,1.3711468434536567,1,1,0,1,1,1,1,1,1,1.4153368843196714,2.102271180946648,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
721,1,0,1,1,1.1673580466342064,1,0,1,1,1,1,1,1,0,-1.4646928876215395,-0.42946065379864773,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5118,0,0,1,0,0.39296061872029503,1,1,0,0,1,1,0,0,1,0.7036244579586237,0.6384842854731321,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3859,0,0,0,0,0.8820537310869759,1,1,0,1,1,0,1,0,1,0.9972680464572378,1.251810201582678,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1496,1,0,0,0,-1.1965919964714178,1,0,1,1,1,1,1,1,1,-1.474646907570645,-0.9777969344008964,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6637,1,0,1,0,1.4934201215453269,1,0,1,1,0,0,0,0,1,-0.3664326865702251,0.6713756501553,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1520,0,0,1,0,-1.1965919964714178,1,0,1,1,1,1,1,1,1,-1.496213950793707,-0.9805287021306945,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4482,0,0,0,0,-1.0335609590158574,1,1,0,0,0,0,0,0,1,0.33864372649141955,-0.7664374215002143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3770,0,0,1,0,1.004327009178646,1,0,1,1,1,1,1,1,0,-1.4862599308446014,-0.5133303291804381,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3006,1,1,0,0,-0.748256643468627,1,1,0,0,0,0,0,0,1,0.34030272981627036,-0.5480722461956951,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5891,1,0,0,0,-0.8705299215602972,0,0,0,0,1,0,1,0,1,-0.7662524878592987,-0.7975222946191286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5673,1,0,0,0,-1.1558342371075276,1,0,1,1,1,1,1,1,0,-1.492895944144005,-0.9529686905986168,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
108,1,0,0,0,0.4337183780841851,1,1,0,0,0,0,1,1,0,0.9839960198584301,0.7228826900929479,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1754,1,0,0,0,1.2081158059980965,1,0,1,1,0,0,1,1,1,0.3187356865932081,1.0651247197898515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6741,0,0,0,0,-0.8297721621964071,1,0,0,0,1,0,1,1,1,1.038743129578511,-0.5369028410424069,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1351,1,0,1,1,-0.8705299215602972,1,0,1,1,1,1,1,1,1,-1.468010894271241,-0.8943678667174606,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6110,0,0,1,0,-0.5444678466491766,1,0,0,1,0,0,0,1,1,-0.162375277613561,-0.5066110617805311,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4888,1,0,0,0,0.47447613744807515,1,0,1,1,1,0,1,1,1,1.3722027978735474,0.9826209282729603,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5708,0,1,1,1,-0.8705299215602972,1,1,0,0,1,0,0,0,1,0.4448199392818785,-0.6238127095428437,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1973,1,0,1,1,1.615693399636997,1,0,1,0,1,1,1,1,1,0.5344061188238287,1.5191709529442246,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
336,0,0,0,0,0.4337183780841851,1,1,0,1,1,0,1,1,1,1.3240917014528704,1.0923542755481634,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4941,1,0,0,0,-1.1965919964714178,1,0,1,1,1,1,1,1,1,-1.4895779374943035,-0.9792509398054663,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6201,0,1,0,0,-1.1150764777436375,1,0,1,1,0,0,0,0,0,0.5310881121741271,-0.8397325121214952,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3139,1,0,0,0,-1.2373497558353077,0,0,0,0,0,1,0,0,0,-1.1561182691992666,-0.9715623354691794,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5614,1,0,1,1,1.452662362181437,1,1,1,1,0,0,0,0,1,0.690352431359816,1.5050935369817964,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
724,1,1,1,0,0.026140784445284396,1,1,0,0,0,0,1,1,1,0.9889730298329831,0.3634569601602165,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
765,0,0,0,0,-0.8705299215602972,0,0,0,0,0,0,1,0,1,-0.9586968735420064,-0.8448655918073258,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2997,1,1,1,0,1.4934201215453269,1,1,0,1,0,0,1,0,1,0.8380037272715487,1.7018469046820244,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3783,0,0,1,0,1.3711468434536567,1,1,0,1,1,0,1,1,1,1.3439997413510818,2.051557234866038,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
307,1,0,1,1,-0.13689025301027588,1,0,0,0,1,1,1,1,0,0.3602107697144813,-0.09968782196517811,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4034,1,0,1,1,-0.9928031996519674,1,0,0,0,0,0,0,0,0,-0.6650532850433921,-0.8422219456171985,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3039,1,1,1,0,1.615693399636997,0,0,1,1,1,1,1,1,1,-0.008087968402424511,1.0400321113685596,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3846,0,0,1,1,-0.9928031996519674,1,0,0,0,0,0,0,0,1,-0.6385092318457771,-0.8234520576672943,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5720,0,0,0,0,-0.014616974918605675,1,1,0,1,1,0,1,1,1,1.3058426648795103,0.5006181366579906,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2550,0,0,1,1,0.963569249814756,1,0,1,1,1,1,1,1,0,-1.4812829208700486,-0.5245658254884793,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6379,1,0,0,0,-0.9112876809241872,1,1,0,1,0,0,0,0,1,0.5310881121741271,-0.6573209250027079,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1791,0,0,1,0,0.47447613744807515,1,0,1,1,1,0,0,0,1,-0.10596916456862936,0.19454999899599618,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3245,0,0,1,1,-0.38143680919361633,1,0,0,1,1,1,0,0,0,0.6339463183148845,-0.1676074986665334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2842,0,0,0,0,-1.1558342371075276,0,0,1,0,1,1,0,1,0,-0.5456050456541253,-0.9157593704725744,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5729,0,0,1,1,0.1484140625369546,1,0,1,0,0,0,0,0,0,-0.4527008594624734,-0.20516930495125957,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2053,1,0,1,0,0.5967494155397454,1,1,0,1,1,0,0,0,1,0.619015288391226,0.786198016346498,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2398,0,0,1,1,-1.2373497558353077,0,0,0,1,0,0,0,0,1,-1.1428462426004593,-0.9767835366946808,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
71,0,0,1,1,0.8005382123591958,1,0,1,1,1,1,1,1,1,-1.4696698975960922,-0.5243234912543843,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4903,0,0,0,0,-1.1150764777436375,1,1,0,1,0,0,1,0,1,0.8662067837940143,-0.8041754708642823,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3210,0,0,1,1,1.2896313247258766,1,0,1,0,0,1,1,0,0,0.03670512136855036,0.7875198394415617,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1260,1,0,0,0,-1.2373497558353077,1,0,0,1,0,0,0,0,1,-0.4775859093352373,-0.9640059134423986,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1666,0,0,0,0,-0.9928031996519674,1,0,1,1,1,1,1,1,0,-1.474646907570645,-0.9279201429471602,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5522,0,0,0,0,-1.2781075151991979,1,0,0,0,0,0,0,0,1,0.18103841063058138,-0.9739636474252116,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6377,1,0,0,0,-1.2781075151991979,0,0,0,1,0,1,0,1,1,-0.6650532850433921,-0.9851991437332529,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5500,1,0,1,1,1.1266002872703162,1,0,1,1,1,0,0,0,0,-0.13914923106564792,0.622930833721216,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2392,1,0,0,0,-0.5037100872852865,1,1,0,0,1,0,1,0,1,0.8628887771443127,-0.2199957540008905,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6705,1,0,1,1,-0.42219456855750637,1,0,0,0,0,1,0,0,1,-0.4510418561376223,-0.46164704616344826,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1695,1,0,1,1,0.8820537310869759,1,1,0,1,0,1,1,0,1,0.19928744720394148,0.656218745331903,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1095,1,0,0,0,-1.2781075151991979,1,0,0,0,0,0,1,0,1,0.5261111021995741,-0.9693813273623242,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3889,1,0,0,0,-0.789014402832517,1,0,1,1,1,1,1,1,0,-1.5061679707428126,-0.8904684885870227,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3667,0,1,1,1,-0.34067904982972624,1,0,0,0,1,0,1,1,1,1.056992166151871,-0.007578782624157704,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2902,0,1,0,0,-1.0743187183797476,1,0,1,0,0,0,0,0,1,0.3120996732938043,-0.8062022662767133,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1630,1,1,1,0,0.22992958126473476,1,1,0,1,1,0,1,1,1,1.2577315684588333,0.7616121067783135,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4294,0,0,0,0,-0.8297721621964071,1,0,1,0,0,0,1,0,1,0.6787394080858598,-0.5734953103907531,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1881,1,0,0,0,-0.2591635311019461,0,0,1,1,0,0,0,1,1,-0.6650532850433921,-0.49528744393281887,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4710,0,0,1,1,-1.0743187183797476,0,0,0,1,1,1,0,0,0,-0.8010915576811682,-0.9090401030726674,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1612,1,0,1,1,1.4119046028175468,1,1,0,1,1,0,0,0,0,0.7533945577041515,1.6029965675561793,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
978,1,1,1,0,1.2081158059980965,1,1,0,1,1,0,1,1,1,1.2958886449304048,1.8076808738267895,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6252,1,0,1,1,0.7190226936314156,0,0,1,0,0,0,1,0,1,-0.8375896308278885,-0.11424990639579637,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4993,1,0,1,1,1.615693399636997,0,0,1,1,1,1,1,1,1,0.03172811139399785,1.050342331510056,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2578,0,1,1,1,-0.055374734282495744,1,0,0,0,1,1,1,1,1,1.134965322419865,0.27786891475484343,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
848,1,0,1,0,1.615693399636997,1,1,1,1,1,1,1,1,1,0.9060228635904367,1.9833952239305872,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2916,1,0,0,0,0.7597804529953057,0,0,1,0,0,1,0,1,1,-0.6716892983427957,-0.04366455311939592,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4010,0,0,0,0,-1.2781075151991979,1,0,1,1,1,1,1,1,0,-1.4696698975960922,-0.9958838804183509,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3912,0,0,1,1,1.1266002872703162,1,1,1,1,1,1,1,1,0,1.6774594096461182,1.9729528214795846,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2154,0,0,0,1,-0.34067904982972624,1,0,1,1,1,1,1,1,0,-1.4912369408191541,-0.7854055829143782,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47,0,0,0,0,-1.2373497558353077,1,0,0,0,0,0,1,0,1,0.5294291088492762,-0.9413586777469742,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3303,0,0,0,0,-1.1558342371075276,1,1,0,1,0,0,0,0,0,0.43984292930732605,-0.8702445952325485,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1350,0,0,1,0,1.4119046028175468,1,1,1,1,1,0,0,0,0,0.03172811139399785,0.8998087113672211,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5321,0,0,1,0,1.4934201215453269,1,0,1,1,0,1,1,1,1,1.3838158211475042,2.1903706902326414,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
446,0,0,0,0,-1.2781075151991979,1,0,0,0,0,0,0,0,0,0.16113037073236994,-0.9742280120442243,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1743,1,0,1,0,1.4119046028175468,1,1,1,1,1,1,1,1,0,-1.3220186016843596,-0.30716998712033994,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
844,1,0,0,0,-1.2781075151991979,1,0,0,0,0,0,1,1,1,0.8363447239466979,-0.9652616453827091,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6138,1,1,1,0,1.4119046028175468,1,1,1,1,0,0,0,0,0,0.6356053216397353,1.4575960270991748,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2418,0,1,0,0,-0.21840577173805603,1,1,0,1,1,0,0,0,1,0.7218734945319838,0.05304883666942976,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3742,0,0,0,0,0.35220285935640494,1,1,1,1,1,1,1,0,1,1.3871338277972058,0.8819861299687789,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3535,1,0,1,1,1.2896313247258766,1,1,0,1,1,1,1,1,1,1.476720007339156,1.9653303082980504,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4081,0,0,0,0,-1.2781075151991979,1,0,0,0,0,0,0,0,1,0.1627893740572208,-0.9742059816593067,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1294,1,0,0,0,-1.0743187183797476,1,0,0,0,0,0,0,0,0,-0.6617352783936902,-0.8854896215956162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2972,1,0,1,1,1.615693399636997,0,0,1,1,1,1,1,1,1,0.01845608479519024,0.9685435123105323,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3834,0,0,1,1,1.004327009178646,1,0,1,0,0,0,1,1,1,0.17937940730573007,0.7193578285061114,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6577,1,0,1,0,1.534177880909217,1,1,0,1,1,1,1,0,0,0.27394259682223326,1.3151695886060637,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5027,1,1,1,0,-0.9112876809241872,1,1,0,0,0,0,0,1,0,0.6920114346846669,-0.6295846703912884,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5553,1,0,0,0,-1.2781075151991979,1,0,0,0,0,0,0,1,1,-0.2984135502513369,-0.980330428666435,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1112,0,1,0,0,1.5749356402731072,1,1,1,1,1,1,1,1,0,0.8346857206218466,1.7680702417447147,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
776,0,0,1,1,-1.1965919964714178,0,0,0,1,0,0,0,1,0,-0.8093865743054229,-0.9641160653669872,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6655,0,0,0,0,1.2488735653619865,1,1,1,1,1,1,1,1,0,-1.3435856449074215,-0.2918808999874367,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2153,0,0,1,0,-0.29992129046583615,1,0,0,0,1,0,0,0,1,0.32868970654231355,-0.2127697877478757,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4778,1,0,0,1,1.2081158059980965,1,1,1,1,1,1,1,1,1,-1.3369496316080178,-0.3822935996897922,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4796,0,0,1,0,0.922811490450866,1,0,1,0,0,0,1,1,1,0.9972680464572378,1.3198179998237043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6742,1,0,1,1,0.8005382123591958,1,0,1,1,1,0,1,1,0,0.48131801242859923,0.764740421436631,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4827,0,0,0,1,-0.6667411247408468,1,0,0,0,0,0,1,0,1,0.5410421321232325,-0.42672888606884946,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3413,0,0,1,1,-0.13689025301027588,1,0,0,0,0,0,1,1,1,0.7666665843029586,0.15029095569628081,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1851,0,0,1,0,-1.2373497558353077,0,0,0,0,0,0,0,1,1,-0.9819229200899192,-0.974580498202908,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1963,1,0,0,0,-0.9928031996519674,1,0,0,0,0,0,0,0,0,0.19928744720394148,-0.761039977195371,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2288,0,0,0,0,-1.1150764777436375,1,0,0,1,0,0,1,0,1,0.6837164180604123,-0.8196187706916096,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3933,1,0,0,0,-0.9520454402880774,1,0,1,1,1,1,1,1,0,-1.492895944144005,-0.9252544663721153,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3007,0,1,0,0,-0.014616974918605675,1,0,0,1,0,0,0,0,1,0.3220536932429102,-0.0016305786963711584,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
485,1,0,1,1,1.615693399636997,1,1,0,0,0,0,0,1,1,0.6571723648627975,1.6964274299922635,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2413,1,0,1,1,-1.0335609590158574,0,0,1,0,1,1,0,1,0,-0.49915295255829933,-0.8702445952325485,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4680,1,1,0,0,-0.5852256060130667,1,1,1,1,0,0,0,0,1,-0.20882737070938692,-0.57972990932247,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5394,0,0,1,0,0.6375071749036355,1,1,0,1,0,1,1,1,1,1.3406817347013795,1.234978987505534,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
30,0,1,1,0,1.5749356402731072,1,1,1,1,1,1,0,0,1,1.0503561528524672,1.9766979869155985,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1879,1,0,0,0,-1.2781075151991979,1,0,0,0,0,0,0,0,1,0.17772040398087924,-0.974007708195047,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
